<<unique-context>>	<Main: void main(java.lang.String[])>/Main.readWeights/0	<<unique-context>>	<Main: void readWeights(Graph,int)>	@ ((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog))
<<unique-context>>	<Graph: void run(Vertex)>/Graph.stopProfile/2	<<unique-context>>	<Graph: void stopProfile()>	@ (Prog /\ StronglyConnected)
<<unique-context>>	<Graph: void run(Vertex)>/Graph.resumeProfile/2	<<unique-context>>	<Graph: void resumeProfile()>	@ (Prog /\ StronglyConnected)
<<unique-context>>	<Main: void main(java.lang.String[])>/Vertex.assignName/0	<<unique-context>>	<Vertex: Vertex assignName(java.lang.String)>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog)) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.<init>/0	<<unique-context>>	<Graph: void <init>()>	@ ((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog)) /\ (Prog /\ Prog))
<<unique-context>>	<Main: void main(java.lang.String[])>/Vertex.<init>/0	<<unique-context>>	<Vertex: void <init>()>	@ ((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog)) /\ (Prog /\ Prog))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.runBenchmark/0	<<unique-context>>	<Graph: void runBenchmark(java.lang.String)>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/0	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/1	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/2	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/3	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/4	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.addVertex/0	<<unique-context>>	<Graph: void addVertex(Vertex)>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/5	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.readNumber/6	<<unique-context>>	<Graph: int readNumber()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.stopBenchmark/0	<<unique-context>>	<Graph: void stopBenchmark()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ (((((Prog /\ Prog) /\ Benchmark) /\ (Prog /\ Prog)) /\ Prog) /\ Benchmark))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.findsVertex/0	<<unique-context>>	<Graph: Vertex findsVertex(java.lang.String)>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.run/0	<<unique-context>>	<Graph: void run(Vertex)>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog))
<<unique-context>>	<Main: void main(java.lang.String[])>/Graph.display/0	<<unique-context>>	<Graph: void display()>	@ (((((Prog /\ (Prog /\ Prog)) /\ (Prog /\ Prog)) /\ (((Prog /\ Prog) /\ Prog) /\ (Prog /\ Prog))) /\ (Prog /\ Prog)) /\ ((Prog /\ Prog) /\ Prog))
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/0	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ (Weighted /\ G_NoEdges)
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/1	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/2	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/3	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ Number
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/4	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ Connected
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/5	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ StronglyConnected
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/6	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ Cycle
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/7	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ MSTKruskal
<<unique-context>>	<Vertex: void display()>/java.lang.StringBuilder.<init>/8	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ MSTPrim
<<unique-context>>	<Graph: void runBenchmark(java.lang.String)>/java.lang.StringBuilder.<init>/0	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ ((((Benchmark /\ (Benchmark /\ Benchmark)) /\ (Benchmark /\ Benchmark)) /\ ((Benchmark /\ (Benchmark /\ Benchmark)) /\ Benchmark)) /\ (Benchmark /\ Benchmark))
<<unique-context>>	<Graph: void run(Vertex)>/java.lang.StringBuilder.<init>/0	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ (Cycle /\ Prog)
<<unique-context>>	<Edge: void display()>/java.lang.StringBuilder.<init>/0	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ ((((EdgeObjects /\ (EdgeObjects /\ (EdgeObjects /\ Weighted))) /\ (EdgeObjects /\ (EdgeObjects /\ Weighted))) /\ ((EdgeObjects /\ (EdgeObjects /\ (EdgeObjects /\ Weighted))) /\ EdgeObjects)) /\ (EdgeObjects /\ (EdgeObjects /\ Weighted)))
<<unique-context>>	<Edge: void display()>/java.lang.StringBuilder.<init>/1	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ ((((EdgeObjects /\ (EdgeObjects /\ EdgeObjects)) /\ (EdgeObjects /\ EdgeObjects)) /\ ((EdgeObjects /\ (EdgeObjects /\ EdgeObjects)) /\ EdgeObjects)) /\ (EdgeObjects /\ EdgeObjects))
<<unique-context>>	<Neighbor: void display()>/java.lang.StringBuilder.<init>/0	<<unique-context>>	<java.lang.StringBuilder: void <init>(java.lang.String)>	@ ((((GN_OnlyNeighbors /\ (GN_OnlyNeighbors /\ GN_OnlyNeighbors)) /\ (GN_OnlyNeighbors /\ GN_OnlyNeighbors)) /\ ((GN_OnlyNeighbors /\ (GN_OnlyNeighbors /\ GN_OnlyNeighbors)) /\ GN_OnlyNeighbors)) /\ (GN_OnlyNeighbors /\ GN_OnlyNeighbors))
<<unique-context>>	<Graph$Comparator3: int compare(java.lang.Object,java.lang.Object)>/Graph$Comparator3.compare/0	<<unique-context>>	<Graph$Comparator3: int compare(EdgeIfc,EdgeIfc)>	@ MSTKruskal
<<unique-context>>	<Vertex: void setWeight(int)>/Vertex.addWeight/0	<<unique-context>>	<Vertex: void addWeight(int)>	@ (((((Weighted /\ G_NoEdges) /\ ((Weighted /\ G_NoEdges) /\ (Weighted /\ G_NoEdges))) /\ ((Weighted /\ G_NoEdges) /\ (Weighted /\ G_NoEdges))) /\ (Weighted /\ G_NoEdges)) /\ ((((((Weighted /\ G_NoEdges) /\ (Weighted /\ G_NoEdges)) /\ Weighted) /\ ((Weighted /\ G_NoEdges) /\ (Weighted /\ G_NoEdges))) /\ (Weighted /\ G_NoEdges)) /\ Weighted))
<<unique-context>>	<Vertex: void nodeSearch(WorkSpace)>/Vertex.getNeighbors/0	<<unique-context>>	<Vertex: VertexIter getNeighbors()>	@ ((DFS /\ SearchBase) /\ ((((DFS /\ SearchBase) /\ G_NoEdges) /\ (DFS /\ SearchBase)) /\ G_NoEdges))
<<unique-context>>	<Vertex: void nodeSearch(WorkSpace)>/Vertex.getNeighbors/1	<<unique-context>>	<Vertex: VertexIter getNeighbors()>	@ ((SearchBase /\ BFS) /\ ((((SearchBase /\ BFS) /\ G_NoEdges) /\ (SearchBase /\ BFS)) /\ G_NoEdges))
<<unique-context>>	<Vertex: void display()>/Vertex.getNeighbors/0	<<unique-context>>	<Vertex: VertexIter getNeighbors()>	@ G_NoEdges
<<unique-context>>	<Graph: void run(Vertex)>/Graph.connectedComponents/0	<<unique-context>>	<Graph: void connectedComponents()>	@ ((Prog /\ Connected) /\ ((((Prog /\ Connected) /\ Connected) /\ (Prog /\ Connected)) /\ Connected))
<<unique-context>>	<Graph: void run(Vertex)>/Graph.cycleCheck/0	<<unique-context>>	<Graph: boolean cycleCheck()>	@ ((Cycle /\ Prog) /\ ((((Cycle /\ Prog) /\ Cycle) /\ (Cycle /\ Prog)) /\ Cycle))
<<unique-context>>	<Graph: void run(Vertex)>/Graph.kruskal/0	<<unique-context>>	<Graph: Graph kruskal()>	@ (MSTKruskal /\ Prog)
<<unique-context>>	<Graph: void run(Vertex)>/Graph.prim/0	<<unique-context>>	<Graph: Graph prim(Vertex)>	@ (MSTPrim /\ Prog)
<<unique-context>>	<Graph: void run(Vertex)>/Graph.numberVertices/0	<<unique-context>>	<Graph: void numberVertices()>	@ ((Prog /\ Number) /\ ((((Prog /\ Number) /\ Number) /\ (Prog /\ Number)) /\ Number))
<<unique-context>>	<Graph: void run(Vertex)>/Graph.strongComponents/0	<<unique-context>>	<Graph: Graph strongComponents()>	@ (Prog /\ StronglyConnected)
<<unique-context>>	<Graph: void graphSearch(WorkSpace)>/Graph.getVertices/0	<<unique-context>>	<Graph: VertexIter getVertices()>	@ SearchBase
<<unique-context>>	<Graph: void graphSearch(WorkSpace)>/Graph.getVertices/1	<<unique-context>>	<Graph: VertexIter getVertices()>	@ SearchBase
<<unique-context>>	<Graph: void numberVertices()>/Graph.graphSearch/0	<<unique-context>>	<Graph: void graphSearch(WorkSpace)>	@ ((((Number /\ (Number /\ Number)) /\ (Number /\ Number)) /\ Number) /\ ((Number /\ Number) /\ Number))
<<unique-context>>	<Graph: void connectedComponents()>/Graph.graphSearch/0	<<unique-context>>	<Graph: void graphSearch(WorkSpace)>	@ ((((Connected /\ (Connected /\ Connected)) /\ (Connected /\ Connected)) /\ Connected) /\ ((Connected /\ Connected) /\ Connected))
<<unique-context>>	<Graph: Graph strongComponents()>/Graph.graphSearch/0	<<unique-context>>	<Graph: void graphSearch(WorkSpace)>	@ StronglyConnected
<<unique-context>>	<Graph: Graph strongComponents()>/Graph.sortVertices/0	<<unique-context>>	<Graph: void sortVertices(java.util.Comparator)>	@ StronglyConnected
<<unique-context>>	<Graph: Graph strongComponents()>/Graph.computeTranspose/0	<<unique-context>>	<Graph: Graph computeTranspose(Graph)>	@ (StronglyConnected /\ (((StronglyConnected /\ Transpose) /\ StronglyConnected) /\ Transpose))
<<unique-context>>	<Graph: Graph computeTranspose(Graph)>/Graph.getVertices/0	<<unique-context>>	<Graph: VertexIter getVertices()>	@ ((((Transpose /\ (Transpose /\ Transpose)) /\ (Transpose /\ Transpose)) /\ Transpose) /\ ((Transpose /\ Transpose) /\ Transpose))
<<unique-context>>	<Graph: Graph computeTranspose(Graph)>/Vertex.assignName/0	<<unique-context>>	<Vertex: Vertex assignName(java.lang.String)>	@ (((((Transpose /\ (Transpose /\ Transpose)) /\ (Transpose /\ Transpose)) /\ ((Transpose /\ Transpose) /\ Transpose)) /\ (Transpose /\ Transpose)) /\ ((Transpose /\ Transpose) /\ Transpose))
<<unique-context>>	<Graph: Graph computeTranspose(Graph)>/Graph.getVertices/2	<<unique-context>>	<Graph: VertexIter getVertices()>	@ ((((Transpose /\ (Transpose /\ Transpose)) /\ (Transpose /\ Transpose)) /\ Transpose) /\ ((Transpose /\ Transpose) /\ Transpose))
<<unique-context>>	<Graph: boolean cycleCheck()>/Graph.graphSearch/0	<<unique-context>>	<Graph: void graphSearch(WorkSpace)>	@ ((((Cycle /\ (Cycle /\ Cycle)) /\ (Cycle /\ Cycle)) /\ Cycle) /\ ((Cycle /\ Cycle) /\ Cycle))
<<unique-context>>	<Graph: Graph kruskal()>/Graph.getVertices/0	<<unique-context>>	<Graph: VertexIter getVertices()>	@ MSTKruskal
<<unique-context>>	<Graph: Graph kruskal()>/Graph.getEdges/0	<<unique-context>>	<Graph: EdgeIter getEdges()>	@ MSTKruskal
<<unique-context>>	<Graph: Graph kruskal()>/Graph.sortEdges/0	<<unique-context>>	<Graph: void sortEdges(java.util.Comparator)>	@ (MSTKruskal /\ (((MSTKruskal /\ EdgeObjects) /\ MSTKruskal) /\ EdgeObjects))
<<unique-context>>	<Graph: Graph kruskal()>/Graph.getEdges/1	<<unique-context>>	<Graph: EdgeIter getEdges()>	@ MSTKruskal
<<unique-context>>	<Graph: Graph kruskal()>/Graph.getVertices/1	<<unique-context>>	<Graph: VertexIter getVertices()>	@ MSTKruskal
<<unique-context>>	<Graph: Graph kruskal()>/Vertex.assignName/0	<<unique-context>>	<Vertex: Vertex assignName(java.lang.String)>	@ MSTKruskal
<<unique-context>>	<Graph: Graph prim(Vertex)>/Graph.getVertices/0	<<unique-context>>	<Graph: VertexIter getVertices()>	@ MSTPrim
<<unique-context>>	<Graph: Graph prim(Vertex)>/Graph.getVertices/1	<<unique-context>>	<Graph: VertexIter getVertices()>	@ MSTPrim
<<unique-context>>	<Graph: Graph prim(Vertex)>/Graph.getVertices/2	<<unique-context>>	<Graph: VertexIter getVertices()>	@ MSTPrim
<<unique-context>>	<Graph: Graph prim(Vertex)>/Vertex.assignName/0	<<unique-context>>	<Vertex: Vertex assignName(java.lang.String)>	@ MSTPrim
<<unique-context>>	<Graph: Graph prim(Vertex)>/Graph.getVertices/3	<<unique-context>>	<Graph: VertexIter getVertices()>	@ MSTPrim
<<unique-context>>	<Graph: Graph prim(Vertex)>/Graph.findsVertex/0	<<unique-context>>	<Graph: Vertex findsVertex(java.lang.String)>	@ MSTPrim
<<unique-context>>	<Graph: Graph prim(Vertex)>/Graph.findsEdge/0	<<unique-context>>	<Graph: EdgeIfc findsEdge(Vertex,Vertex)>	@ (MSTPrim /\ (((MSTPrim /\ EdgeObjects) /\ MSTPrim) /\ EdgeObjects))
<<unique-context>>	<Graph$Comparator2: int compare(java.lang.Object,java.lang.Object)>/Graph$Comparator2.compare/0	<<unique-context>>	<Graph$Comparator2: int compare(Vertex,Vertex)>	@ MSTPrim
<<unique-context>>	<Edge: void adjustAdorns(EdgeIfc)>/Edge.setWeight/0	<<unique-context>>	<Edge: void setWeight(int)>	@ ((((EdgeObjects /\ (EdgeObjects /\ (EdgeObjects /\ Weighted))) /\ (EdgeObjects /\ (EdgeObjects /\ Weighted))) /\ EdgeObjects) /\ (((((EdgeObjects /\ (EdgeObjects /\ Weighted)) /\ (EdgeObjects /\ Weighted)) /\ (EdgeObjects /\ (EdgeObjects /\ Weighted))) /\ EdgeObjects) /\ (EdgeObjects /\ Weighted)))
<<unique-context>>	<Graph$Comparator1: int compare(java.lang.Object,java.lang.Object)>/Graph$Comparator1.compare/0	<<unique-context>>	<Graph$Comparator1: int compare(Vertex,Vertex)>	@ StronglyConnected
<<unique-context>>	<EdgeIter: void <init>()>/java.lang.Object.<init>/0	<<unique-context>>	<java.lang.Object: void <init>()>
<<unique-context>>	<GlobalVarsWrapper: void <init>()>/java.lang.Object.<init>/0	<<unique-context>>	<java.lang.Object: void <init>()>	@ BFS
<<unique-context>>	<CycleWorkSpace: void <init>()>/WorkSpace.<init>/0	<<unique-context>>	<WorkSpace: void <init>()>	@ Cycle
<<unique-context>>	<Main: void <init>()>/java.lang.Object.<init>/0	<<unique-context>>	<java.lang.Object: void <init>()>	@ Prog
<<unique-context>>	<WorkSpaceTranspose: void <init>()>/WorkSpace.<init>/0	<<unique-context>>	<WorkSpace: void <init>()>	@ StronglyConnected
<<unique-context>>	<Vertex: void adjustAdorns(Vertex,int)>/java.lang.Integer.<init>/0	<<unique-context>>	<java.lang.Integer: void <init>(int)>	@ ((((G_NoEdges /\ (G_NoEdges /\ (Weighted /\ G_NoEdges))) /\ (G_NoEdges /\ (Weighted /\ G_NoEdges))) /\ ((G_NoEdges /\ (Weighted /\ G_NoEdges)) /\ G_NoEdges)) /\ (G_NoEdges /\ (Weighted /\ G_NoEdges)))
<<unique-context>>	<Vertex: VertexIter getNeighbors()>/Vertex$VertexIter1.<init>/0	<<unique-context>>	<Vertex$VertexIter1: void <init>(Vertex,Vertex$VertexIter1)>	@ ((((G_NoEdges /\ (G_NoEdges /\ G_NoEdges)) /\ (G_NoEdges /\ G_NoEdges)) /\ ((G_NoEdges /\ G_NoEdges) /\ G_NoEdges)) /\ (G_NoEdges /\ G_NoEdges))
<<unique-context>>	<Vertex: EdgeIter getEdges()>/Vertex$EdgeIter1.<init>/0	<<unique-context>>	<Vertex$EdgeIter1: void <init>(Vertex,Vertex$EdgeIter1)>	@ (((((EdgeObjects /\ G_NoEdges) /\ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))) /\ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))) /\ (((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges)) /\ (EdgeObjects /\ G_NoEdges))) /\ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges)))
<<unique-context>>	<Vertex: void addWeight(int)>/java.lang.Integer.<init>/0	<<unique-context>>	<java.lang.Integer: void <init>(int)>	@ ((((Weighted /\ (Weighted /\ (Weighted /\ G_NoEdges))) /\ (Weighted /\ (Weighted /\ G_NoEdges))) /\ ((Weighted /\ (Weighted /\ G_NoEdges)) /\ Weighted)) /\ (Weighted /\ (Weighted /\ G_NoEdges)))
<<unique-context>>	<Graph: VertexIter getVertices()>/VertexIter.<init>/0	<<unique-context>>	<VertexIter: void <init>(Graph)>
<<unique-context>>	<Graph: EdgeIter getEdges()>/Graph$EdgeIter1.<init>/0	<<unique-context>>	<Graph$EdgeIter1: void <init>(Graph,Graph$EdgeIter1)>	@ EdgeObjects
<<unique-context>>	<Graph: void addEdge(Vertex,Neighbor)>/Neighbor.<init>/0	<<unique-context>>	<Neighbor: void <init>(Vertex,int)>	@ ((((GN_OnlyNeighbors /\ (GN_OnlyNeighbors /\ ((Undirected /\ Weighted) /\ GN_OnlyNeighbors))) /\ (GN_OnlyNeighbors /\ ((Undirected /\ Weighted) /\ GN_OnlyNeighbors))) /\ ((GN_OnlyNeighbors /\ (Undirected /\ GN_OnlyNeighbors)) /\ GN_OnlyNeighbors)) /\ (GN_OnlyNeighbors /\ ((Undirected /\ Weighted) /\ GN_OnlyNeighbors)))
<<unique-context>>	<Graph: void runBenchmark(java.lang.String)>/java.io.FileReader.<init>/0	<<unique-context>>	<java.io.FileReader: void <init>(java.lang.String)>	@ ((((Benchmark /\ (Benchmark /\ Benchmark)) /\ (Benchmark /\ Benchmark)) /\ ((Benchmark /\ Benchmark) /\ Benchmark)) /\ (Benchmark /\ Benchmark))
<<unique-context>>	<Graph: int readNumber()>/java.lang.String.<init>/0	<<unique-context>>	<java.lang.String: void <init>(char[])>	@ ((((Benchmark /\ (Benchmark /\ Benchmark)) /\ (Benchmark /\ Benchmark)) /\ ((Benchmark /\ Benchmark) /\ Benchmark)) /\ (Benchmark /\ Benchmark))
<<unique-context>>	<Graph: int readNumber()>/java.lang.String.<init>/1	<<unique-context>>	<java.lang.String: void <init>(java.lang.String)>	@ ((((Benchmark /\ (Benchmark /\ Benchmark)) /\ (Benchmark /\ Benchmark)) /\ ((Benchmark /\ Benchmark) /\ Benchmark)) /\ (Benchmark /\ Benchmark))
<<unique-context>>	<Graph: void numberVertices()>/NumberWorkSpace.<init>/0	<<unique-context>>	<NumberWorkSpace: void <init>()>	@ ((((Number /\ (Number /\ Number)) /\ (Number /\ Number)) /\ ((Number /\ Number) /\ Number)) /\ (Number /\ Number))
<<unique-context>>	<Graph: void connectedComponents()>/RegionWorkSpace.<init>/0	<<unique-context>>	<RegionWorkSpace: void <init>()>	@ ((((Connected /\ (Connected /\ Connected)) /\ (Connected /\ Connected)) /\ ((Connected /\ Connected) /\ Connected)) /\ (Connected /\ Connected))
<<unique-context>>	<Graph: Graph strongComponents()>/FinishTimeWorkSpace.<init>/0	<<unique-context>>	<FinishTimeWorkSpace: void <init>()>	@ StronglyConnected
<<unique-context>>	<Graph: Graph strongComponents()>/Graph$Comparator1.<init>/0	<<unique-context>>	<Graph$Comparator1: void <init>(Graph,Graph$Comparator1)>	@ StronglyConnected
<<unique-context>>	<Graph: Graph strongComponents()>/WorkSpaceTranspose.<init>/0	<<unique-context>>	<WorkSpaceTranspose: void <init>()>	@ StronglyConnected
<<unique-context>>	<Graph: Graph computeTranspose(Graph)>/java.util.HashMap.<init>/0	<<unique-context>>	<java.util.HashMap: void <init>()>	@ ((((Transpose /\ (Transpose /\ Transpose)) /\ (Transpose /\ Transpose)) /\ ((Transpose /\ Transpose) /\ Transpose)) /\ (Transpose /\ Transpose))
<<unique-context>>	<Graph: Graph computeTranspose(Graph)>/Graph.<init>/0	<<unique-context>>	<Graph: void <init>()>	@ ((((Transpose /\ (Transpose /\ Transpose)) /\ (Transpose /\ Transpose)) /\ ((Transpose /\ Transpose) /\ Transpose)) /\ (Transpose /\ Transpose))
