Vertex$EdgeIter1::: (Mock)	<Vertex$EdgeIter1: boolean hasNext()>/@this	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
Graph$Comparator1::: (Mock)	<Graph$Comparator1: int compare(Vertex,Vertex)>/@this	@ StronglyConnected
Graph$Comparator1::: (Mock)	<Graph$Comparator1: int compare(java.lang.Object,java.lang.Object)>/@this
Vertex$VertexIter3::: (Mock)	<Vertex$VertexIter3: Vertex next()>/@this	@ GEN_Edges
Vertex$VertexIter3::: (Mock)	<Vertex$VertexIter3: boolean hasNext()>/@this	@ GEN_Edges
FinishTimeWorkSpace::: (Mock)	<FinishTimeWorkSpace: void <init>()>/@this
FinishTimeWorkSpace::: (Mock)	<FinishTimeWorkSpace: void preVisitAction(Vertex)>/@this	@ StronglyConnected
FinishTimeWorkSpace::: (Mock)	<FinishTimeWorkSpace: void postVisitAction(Vertex)>/@this	@ StronglyConnected
Graph::: (Mock)	<Graph: VertexIter getVertices()>/@this
Graph::: (Mock)	<Graph: EdgeIter getEdges()>/@this
Graph::: (Mock)	<Graph: void sortVertices(java.util.Comparator)>/@this
Graph::: (Mock)	<Graph: void sortEdges(java.util.Comparator)>/@this	@ (EdgeObjects /\ EdgeObjects)
Graph::: (Mock)	<Graph: void addEdge(Vertex,Neighbor)>/@this	@ GN_OnlyNeighbors
Graph::: (Mock)	<Graph: void runBenchmark(java.lang.String)>/@this	@ (Benchmark /\ Benchmark)
Graph::: (Mock)	<Graph: void stopBenchmark()>/@this	@ (Benchmark /\ Benchmark)
Graph::: (Mock)	<Graph: int readNumber()>/@this	@ (Benchmark /\ Benchmark)
Graph::: (Mock)	<Graph: void run(Vertex)>/@this
Graph::: (Mock)	<Graph: EdgeIfc findsEdge(Vertex,Vertex)>/@this	@ (EdgeObjects /\ EdgeObjects)
Graph::: (Mock)	<Graph: void graphSearch(WorkSpace)>/@this
Graph::: (Mock)	<Graph: void numberVertices()>/@this	@ Number
Graph::: (Mock)	<Graph: void connectedComponents()>/@this	@ Connected
Graph::: (Mock)	<Graph: Graph strongComponents()>/@this
Graph::: (Mock)	<Graph: Graph computeTranspose(Graph)>/@this	@ (Transpose /\ Transpose)
Graph::: (Mock)	<Graph: boolean cycleCheck()>/@this	@ Cycle
Graph::: (Mock)	<Graph: Graph kruskal()>/@this
Graph::: (Mock)	<Graph: Graph prim(Vertex)>/@this
GlobalVarsWrapper::: (Mock)	<GlobalVarsWrapper: void <init>()>/@this
Graph$EdgeIter1::: (Mock)	<Graph$EdgeIter1: EdgeIfc next()>/@this	@ (EdgeObjects /\ EdgeObjects)
Graph$EdgeIter1::: (Mock)	<Graph$EdgeIter1: boolean hasNext()>/@this	@ (EdgeObjects /\ EdgeObjects)
WorkSpaceTranspose::: (Mock)	<WorkSpaceTranspose: void <init>()>/@this
WorkSpaceTranspose::: (Mock)	<WorkSpaceTranspose: void preVisitAction(Vertex)>/@this	@ StronglyConnected
WorkSpaceTranspose::: (Mock)	<WorkSpaceTranspose: void nextRegionAction(Vertex)>/@this	@ StronglyConnected
Vertex$EdgeIter3::: (Mock)	<Vertex$EdgeIter3: EdgeIfc next()>/@this	@ (EdgeObjects /\ GEN_Edges)
Vertex$EdgeIter3::: (Mock)	<Vertex$EdgeIter3: boolean hasNext()>/@this	@ (EdgeObjects /\ GEN_Edges)
<<string-constant>>	<Vertex: void display()>/$stringconstant0	@ (Weighted /\ G_NoEdges)
<<string-constant>>	<Vertex: void display()>/$stringconstant1
<<string-constant>>	<Vertex: void display()>/$stringconstant2	@ SearchBase
<<string-constant>>	<Vertex: void display()>/$stringconstant3	@ SearchBase
<<string-constant>>	<Vertex: void display()>/$stringconstant4	@ Number
<<string-constant>>	<Vertex: void display()>/$stringconstant5	@ Connected
<<string-constant>>	<Vertex: void display()>/$stringconstant6	@ StronglyConnected
<<string-constant>>	<Vertex: void display()>/$stringconstant7	@ Cycle
<<string-constant>>	<Vertex: void display()>/$stringconstant8	@ MSTKruskal
<<string-constant>>	<Vertex: void display()>/$stringconstant9	@ MSTKruskal
<<string-constant>>	<Vertex: void display()>/$stringconstant10	@ MSTPrim
<<string-builder>>	<Vertex: void display()>/$r2	@ (Weighted /\ G_NoEdges)
<<string-builder>>	<Vertex: void display()>/$r10
<<string-builder>>	<Vertex: void display()>/$r16
<<string-builder>>	<Vertex: void display()>/$r23	@ Number
<<string-builder>>	<Vertex: void display()>/$r28	@ Connected
<<string-builder>>	<Vertex: void display()>/$r33	@ StronglyConnected
<<string-builder>>	<Vertex: void display()>/$r39	@ Cycle
<<string-builder>>	<Vertex: void display()>/$r45	@ MSTKruskal
<<string-builder>>	<Vertex: void display()>/$r52	@ MSTPrim
<<string-builder>>	<Neighbor: void display()>/$r0	@ GN_OnlyNeighbors
<<string-constant>>	<Edge: void display()>/$stringconstant0	@ (EdgeObjects /\ (EdgeObjects /\ Weighted))
<<string-constant>>	<Edge: void display()>/$stringconstant1	@ (EdgeObjects /\ EdgeObjects)
<<string-builder>>	<Edge: void display()>/$r0	@ (EdgeObjects /\ (EdgeObjects /\ Weighted))
<<string-builder>>	<Edge: void display()>/$r4	@ (EdgeObjects /\ EdgeObjects)
<<string-constant>>	<Graph: void runBenchmark(java.lang.String)>/$stringconstant0	@ (Benchmark /\ Benchmark)
<<string-builder>>	<Graph: void runBenchmark(java.lang.String)>/$r2	@ (Benchmark /\ Benchmark)
<Graph: int readNumber()>/new char[]/0	<Graph: int readNumber()>/word#_208	@ (Benchmark /\ Benchmark)
<<string-constant>>	<Graph: void run(Vertex)>/$stringconstant0	@ (Cycle /\ Prog)
<<string-builder>>	<Graph: void run(Vertex)>/$r0	@ (Cycle /\ Prog)
<<null pseudo heap>>	<Vertex: VertexIter getNeighbors()>/$null0	@ G_NoEdges
<<null pseudo heap>>	<Vertex: Vertex getEnd()>/$null0	@ G_NoEdges
<<null pseudo heap>>	<Vertex: EdgeIter getEdges()>/$null0	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
<<null pseudo heap>>	<Neighbor: void <init>()>/$null0	@ GN_OnlyNeighbors
<<null pseudo heap>>	<Neighbor: void <init>()>/$null1	@ GEN_Edges
<<null pseudo heap>>	<Neighbor: void <init>()>/$null2	@ GEN_Edges
<<null pseudo heap>>	<Neighbor: Vertex getStart()>/$null0	@ GN_OnlyNeighbors
<<null pseudo heap>>	<Edge: Vertex getOtherVertex(Vertex)>/$null0	@ (EdgeObjects /\ EdgeObjects)
<<null pseudo heap>>	<EdgeIter: EdgeIfc next()>/$null0
<<null pseudo heap>>	<Graph: EdgeIter getEdges()>/$null0	@ (EdgeObjects /\ EdgeObjects)
<<null pseudo heap>>	<Graph: EdgeIfc findsEdge(Vertex,Vertex)>/$null0	@ (EdgeObjects /\ EdgeObjects)
<<null pseudo heap>>	<Graph: Graph strongComponents()>/$null0	@ StronglyConnected
<<null pseudo heap>>	<Graph: Graph kruskal()>/$null0	@ MSTKruskal
<<null pseudo heap>>	<Graph: Graph prim(Vertex)>/$null0	@ MSTPrim
<<null pseudo heap>>	<Graph: Graph prim(Vertex)>/$null1	@ MSTPrim
<<null pseudo heap>>	<Graph: Graph prim(Vertex)>/$null2	@ MSTPrim
<Main: void main(java.lang.String[])>/new Graph/0	<Main: void main(java.lang.String[])>/g#_16	@ (Prog /\ Prog)
<Main: void main(java.lang.String[])>/new int[]/0	<Main: void main(java.lang.String[])>/$r13	@ (Prog /\ Prog)
<Main: void main(java.lang.String[])>/new int[]/1	<Main: void main(java.lang.String[])>/$r14	@ (Prog /\ Prog)
<Vertex: void adjustAdorns(Vertex,int)>/new java.lang.Integer/0	<Vertex: void adjustAdorns(Vertex,int)>/$r3	@ (Weighted /\ G_NoEdges)
<Vertex: VertexIter getNeighbors()>/new Vertex$VertexIter1/0	<Vertex: VertexIter getNeighbors()>/$r0	@ G_NoEdges
<Vertex: EdgeIter getEdges()>/new Vertex$EdgeIter1/0	<Vertex: EdgeIter getEdges()>/$r0	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
<Vertex: void addWeight(int)>/new java.lang.Integer/0	<Vertex: void addWeight(int)>/$r0	@ (Weighted /\ G_NoEdges)
<Graph: VertexIter getVertices()>/new VertexIter/0	<Graph: VertexIter getVertices()>/$r0
<Graph: EdgeIter getEdges()>/new Graph$EdgeIter1/0	<Graph: EdgeIter getEdges()>/$r0	@ (EdgeObjects /\ EdgeObjects)
<Graph: void addEdge(Vertex,Neighbor)>/new Neighbor/0	<Graph: void addEdge(Vertex,Neighbor)>/$r0	@ (GN_OnlyNeighbors /\ (Undirected /\ GN_OnlyNeighbors))
<Graph: void runBenchmark(java.lang.String)>/new java.io.FileReader/0	<Graph: void runBenchmark(java.lang.String)>/$r0	@ (Benchmark /\ Benchmark)
<Graph: int readNumber()>/new java.lang.String/0	<Graph: int readNumber()>/$r3	@ (Benchmark /\ Benchmark)
<Graph: int readNumber()>/new java.lang.String/1	<Graph: int readNumber()>/$r4	@ (Benchmark /\ Benchmark)
<Graph: void numberVertices()>/new NumberWorkSpace/0	<Graph: void numberVertices()>/$r0	@ Number
<Graph: void connectedComponents()>/new RegionWorkSpace/0	<Graph: void connectedComponents()>/$r0	@ Connected
<Graph: Graph strongComponents()>/new FinishTimeWorkSpace/0	<Graph: Graph strongComponents()>/$r0	@ StronglyConnected
<Graph: Graph strongComponents()>/new Graph$Comparator1/0	<Graph: Graph strongComponents()>/$r1	@ StronglyConnected
<Graph: Graph strongComponents()>/new WorkSpaceTranspose/0	<Graph: Graph strongComponents()>/$r2	@ StronglyConnected
<Graph: Graph computeTranspose(Graph)>/new java.util.HashMap/0	<Graph: Graph computeTranspose(Graph)>/$r0	@ (Transpose /\ Transpose)
<Graph: Graph computeTranspose(Graph)>/new Graph/0	<Graph: Graph computeTranspose(Graph)>/$r1	@ (Transpose /\ Transpose)
<Graph: Graph computeTranspose(Graph)>/new Vertex/0	<Graph: Graph computeTranspose(Graph)>/$r3	@ (Transpose /\ Transpose)
<Graph: boolean cycleCheck()>/new CycleWorkSpace/0	<Graph: boolean cycleCheck()>/$r0	@ Cycle
<Graph: Graph kruskal()>/new java.util.LinkedList/0	<Graph: Graph kruskal()>/$r0	@ MSTKruskal
<Graph: Graph kruskal()>/new java.util.LinkedList/1	<Graph: Graph kruskal()>/$r1	@ MSTKruskal
<Graph: Graph kruskal()>/new java.util.LinkedList/2	<Graph: Graph kruskal()>/$r2	@ MSTKruskal
<Graph: Graph kruskal()>/new Graph$Comparator3/0	<Graph: Graph kruskal()>/$r3	@ MSTKruskal
<Graph: Graph kruskal()>/new Graph/0	<Graph: Graph kruskal()>/$r24	@ MSTKruskal
<Graph: Graph kruskal()>/new Vertex/0	<Graph: Graph kruskal()>/$r26	@ MSTKruskal
<Graph: Graph prim(Vertex)>/new java.util.LinkedList/0	<Graph: Graph prim(Vertex)>/$r0	@ MSTPrim
<Graph: Graph prim(Vertex)>/new java.util.HashSet/0	<Graph: Graph prim(Vertex)>/$r1	@ MSTPrim
<Graph: Graph prim(Vertex)>/new Graph$Comparator2/0	<Graph: Graph prim(Vertex)>/$r11	@ MSTPrim
<Graph: Graph prim(Vertex)>/new Graph/0	<Graph: Graph prim(Vertex)>/$r13	@ MSTPrim
<Graph: Graph prim(Vertex)>/new Vertex/0	<Graph: Graph prim(Vertex)>/$r14	@ MSTPrim
Vertex::: (Mock)	<Vertex: Vertex assignName(java.lang.String)>/this#_0
Vertex::: (Mock)	<Vertex: java.lang.String getName()>/this#_0
Vertex::: (Mock)	<Vertex: void addAdjacent(Vertex)>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: void adjustAdorns(Vertex,int)>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: VertexIter getNeighbors()>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: Vertex getStart()>/this#_0	@ (Undirected /\ G_NoEdges)
Vertex::: (Mock)	<Vertex: Vertex getEnd()>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: int getWeight()>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: Vertex getOtherVertex(Vertex)>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: void adjustAdorns(EdgeIfc)>/this#_0	@ G_NoEdges
Vertex::: (Mock)	<Vertex: void addEdge(Neighbor)>/this#_0	@ GN_OnlyNeighbors
Vertex::: (Mock)	<Vertex: void adjustAdorns(Neighbor)>/this#_0	@ GN_OnlyNeighbors
Vertex::: (Mock)	<Vertex: void addNeighbor(Neighbor)>/this#_0	@ GEN_Edges
Vertex::: (Mock)	<Vertex: EdgeIter getEdges()>/this#_0	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
Vertex::: (Mock)	<Vertex: java.util.LinkedList getNeighborsObj()>/this#_0	@ GN_OnlyNeighbors
Vertex::: (Mock)	<Vertex: void addWeight(int)>/this#_0	@ Weighted
Vertex::: (Mock)	<Vertex: void setWeight(int)>/this#_0	@ (Weighted /\ G_NoEdges)
Vertex::: (Mock)	<Vertex: void init_vertex(WorkSpace)>/this#_0	@ SearchBase
Vertex::: (Mock)	<Vertex: void nodeSearch(WorkSpace)>/this#_0
Vertex::: (Mock)	<Vertex: void display()>/this#_0
Vertex$VertexIter2::: (Mock)	<Vertex$VertexIter2: Vertex next()>/this#_0	@ GN_OnlyNeighbors
Vertex$VertexIter2::: (Mock)	<Vertex$VertexIter2: boolean hasNext()>/this#_0	@ GN_OnlyNeighbors
Neighbor::: (Mock)	<Neighbor: void <init>()>/this#_0
Neighbor::: (Mock)	<Neighbor: void <init>(Vertex,int)>/this#_0
Neighbor::: (Mock)	<Neighbor: void display()>/this#_0	@ GN_OnlyNeighbors
Neighbor::: (Mock)	<Neighbor: Vertex getStart()>/this#_0	@ GN_OnlyNeighbors
Neighbor::: (Mock)	<Neighbor: Vertex getEnd()>/this#_0	@ GN_OnlyNeighbors
Neighbor::: (Mock)	<Neighbor: void setWeight(int)>/this#_0	@ (Weighted /\ GN_OnlyNeighbors)
Neighbor::: (Mock)	<Neighbor: int getWeight()>/this#_0	@ (Weighted /\ GN_OnlyNeighbors)
Neighbor::: (Mock)	<Neighbor: Vertex getOtherVertex(Vertex)>/this#_0	@ GN_OnlyNeighbors
Neighbor::: (Mock)	<Neighbor: void adjustAdorns(EdgeIfc)>/this#_0	@ GN_OnlyNeighbors
Neighbor::: (Mock)	<Neighbor: void <init>(Vertex,Edge)>/this#_0
NumberWorkSpace::: (Mock)	<NumberWorkSpace: void <init>()>/this#_0
NumberWorkSpace::: (Mock)	<NumberWorkSpace: void preVisitAction(Vertex)>/this#_0
Vertex$VertexIter1::: (Mock)	<Vertex$VertexIter1: Vertex next()>/this#_0	@ G_NoEdges
Vertex$VertexIter1::: (Mock)	<Vertex$VertexIter1: boolean hasNext()>/this#_0	@ G_NoEdges
Vertex$EdgeIter2::: (Mock)	<Vertex$EdgeIter2: EdgeIfc next()>/this#_0	@ (EdgeObjects /\ GN_OnlyNeighbors)
Vertex$EdgeIter2::: (Mock)	<Vertex$EdgeIter2: boolean hasNext()>/this#_0	@ (EdgeObjects /\ GN_OnlyNeighbors)
Graph$Comparator3::: (Mock)	<Graph$Comparator3: int compare(EdgeIfc,EdgeIfc)>/this#_0	@ MSTKruskal
Graph$Comparator3::: (Mock)	<Graph$Comparator3: int compare(java.lang.Object,java.lang.Object)>/l0#_0
Main::: (Mock)	<Main: void <init>()>/this#_0
Edge::: (Mock)	<Edge: void <init>(Vertex,Vertex,int)>/this#_0
Edge::: (Mock)	<Edge: void adjustAdorns(EdgeIfc)>/this#_0	@ (EdgeObjects /\ EdgeObjects)
Edge::: (Mock)	<Edge: void setWeight(int)>/this#_0	@ (EdgeObjects /\ (EdgeObjects /\ Weighted))
Edge::: (Mock)	<Edge: int getWeight()>/this#_0	@ (EdgeObjects /\ (EdgeObjects /\ Weighted))
Edge::: (Mock)	<Edge: Vertex getOtherVertex(Vertex)>/this#_0	@ (EdgeObjects /\ EdgeObjects)
Edge::: (Mock)	<Edge: Vertex getStart()>/this#_0	@ (EdgeObjects /\ EdgeObjects)
Edge::: (Mock)	<Edge: Vertex getEnd()>/this#_0	@ (EdgeObjects /\ EdgeObjects)
Edge::: (Mock)	<Edge: void display()>/this#_0	@ (EdgeObjects /\ EdgeObjects)
RegionWorkSpace::: (Mock)	<RegionWorkSpace: void <init>()>/this#_0
RegionWorkSpace::: (Mock)	<RegionWorkSpace: void init_vertex(Vertex)>/this#_0	@ Connected
RegionWorkSpace::: (Mock)	<RegionWorkSpace: void postVisitAction(Vertex)>/this#_0	@ Connected
RegionWorkSpace::: (Mock)	<RegionWorkSpace: void nextRegionAction(Vertex)>/this#_0	@ Connected
VertexIter::: (Mock)	<VertexIter: Vertex next()>/this#_0
VertexIter::: (Mock)	<VertexIter: boolean hasNext()>/this#_0
CycleWorkSpace::: (Mock)	<CycleWorkSpace: void <init>()>/this#_0
CycleWorkSpace::: (Mock)	<CycleWorkSpace: void init_vertex(Vertex)>/this#_0	@ Cycle
CycleWorkSpace::: (Mock)	<CycleWorkSpace: void preVisitAction(Vertex)>/this#_0
CycleWorkSpace::: (Mock)	<CycleWorkSpace: void postVisitAction(Vertex)>/this#_0	@ Cycle
CycleWorkSpace::: (Mock)	<CycleWorkSpace: void checkNeighborAction(Vertex,Vertex)>/this#_0
Graph$Comparator2::: (Mock)	<Graph$Comparator2: int compare(Vertex,Vertex)>/this#_0	@ MSTPrim
Graph$Comparator2::: (Mock)	<Graph$Comparator2: int compare(java.lang.Object,java.lang.Object)>/l0#_0
EdgeIter::: (Mock)	<EdgeIter: void <init>()>/this#_0
EdgeIter::: (Mock)	<EdgeIter: boolean hasNext()>/this#_0
EdgeIter::: (Mock)	<EdgeIter: EdgeIfc next()>/this#_0
WorkSpace::: (Mock)	<WorkSpace: void <init>()>/this#_0
WorkSpace::: (Mock)	<WorkSpace: void init_vertex(Vertex)>/this#_0	@ SearchBase
WorkSpace::: (Mock)	<WorkSpace: void preVisitAction(Vertex)>/this#_0	@ SearchBase
WorkSpace::: (Mock)	<WorkSpace: void postVisitAction(Vertex)>/this#_0	@ SearchBase
WorkSpace::: (Mock)	<WorkSpace: void nextRegionAction(Vertex)>/this#_0	@ SearchBase
WorkSpace::: (Mock)	<WorkSpace: void checkNeighborAction(Vertex,Vertex)>/this#_0	@ SearchBase
Vertex$EdgeIter1::: (Mock)	<Vertex$EdgeIter1: EdgeIfc next()>/this#_0	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
Vertex$EdgeIter1::: (Mock)	<Vertex$EdgeIter1: boolean hasNext()>/this#_0	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
Graph$Comparator1::: (Mock)	<Graph$Comparator1: int compare(Vertex,Vertex)>/this#_0	@ StronglyConnected
Graph$Comparator1::: (Mock)	<Graph$Comparator1: int compare(java.lang.Object,java.lang.Object)>/l0#_0
Vertex$VertexIter3::: (Mock)	<Vertex$VertexIter3: Vertex next()>/this#_0	@ GEN_Edges
Vertex$VertexIter3::: (Mock)	<Vertex$VertexIter3: boolean hasNext()>/this#_0	@ GEN_Edges
FinishTimeWorkSpace::: (Mock)	<FinishTimeWorkSpace: void <init>()>/this#_0
