<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: void addMediaData(lancs.mobilemedia.core.ui.datamodel.MediaData,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: void deleteMedia(java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: void resetMediaData()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfo(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: lancs.mobilemedia.core.ui.datamodel.MediaData[] loadMediaDataFromRMS(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: boolean updateMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: byte[] loadMediaBytesFromRMS(java.lang.String,int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: void addVideoData(java.lang.String,java.lang.String,byte[])>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.AlbumData: void addImageData(java.lang.String,byte[],java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.util.Constants::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.Constants: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List,lancs.mobilemedia.core.ui.screens.PlayVideoScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: java.lang.String getMediaName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: void setMediaName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void <init>(java.lang.String,java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void loadAlbums()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(java.lang.String,java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addPassword(java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.lang.String getPassword(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(lancs.mobilemedia.core.ui.datamodel.MediaData,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData[] loadMediaDataFromRMS(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean updateMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfo(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfo(java.lang.String,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: byte[] loadMediaBytesFromRMS(java.lang.String,int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean deleteSingleMediaFromRMS(java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void createNewAlbum(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void deleteAlbum(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.lang.String[] getAlbumNames()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.util.Hashtable getMediaInfoTable()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfoTable(java.util.Hashtable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.VideoCaptureController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.VideoCaptureController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List,lancs.mobilemedia.core.ui.screens.CaptureVideoScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.VideoCaptureController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.VideoCaptureController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: void <init>(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: void <init>(java.lang.Throwable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: java.lang.Throwable getCause()>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageFormatException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageFormatException: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageFormatException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageFormatException: void <init>(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageFormatException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageFormatException: void <init>(java.lang.Throwable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: void resetRecordStore()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: void addImageData(java.lang.String,byte[],java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.ImageMediaAccessor: javax.microedition.lcdui.Image loadSingleImageFromRMS(java.lang.String,int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void resetRecordStore()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void addVideoData(java.lang.String,java.lang.String,byte[])>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: byte[] inputStreamToBytes(java.io.InputStream)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void startVideo()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void stopVideo()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,java.io.InputStream,java.lang.String,lancs.mobilemedia.core.ui.controller.AbstractController)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void paint(javax.microedition.lcdui.Graphics)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void keyPressed(int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void setVisibleVideo()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MediaListController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,lancs.mobilemedia.core.ui.screens.AlbumListScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MediaListController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MediaListController: void bubbleSort(lancs.mobilemedia.core.ui.datamodel.MediaData[])>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia getMainMenu()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: void setMainMenu(lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: void setCurrentScreenName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: java.lang.String getCurrentScreenName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: void setCurrentStoreName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: java.lang.String getCurrentStoreName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List,lancs.mobilemedia.core.ui.screens.PlayMediaScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: java.lang.String getMediaName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: void setMediaName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: void <init>(java.lang.String,java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: void run()>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: java.lang.String getMessageText()>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: void setMessageText(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: void setBinaryData(byte[])>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: java.lang.String getSmsPort()>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsSenderThread::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsSenderThread: void setSmsPort(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.AlbumController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AlbumController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,lancs.mobilemedia.core.ui.screens.AlbumListScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.AlbumController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageDataException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageDataException: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageDataException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageDataException: void <init>(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageDataException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageDataException: void <init>(java.lang.Throwable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageDataException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageDataException: java.lang.Throwable getCause()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void startApp()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void pauseApp()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void destroyApp(boolean)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia: void initMenu()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia: void deleteAll()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia: void repaintListMedias()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.BaseController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.BaseController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,lancs.mobilemedia.core.ui.screens.AlbumListScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.BaseController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.BaseController: void init(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.BaseController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.BaseController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: void startCapture()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: void pauseCapture()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: byte[] getByteArrays()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: byte[] takePicture()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: void keyPressed(int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: void paint(javax.microedition.lcdui.Graphics)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.CaptureVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.CaptureVideoScreen: void setVisibleVideo()>/@this
